"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","11/404","310/28905",0.00452545012933354,0.0393212208876705,0.030011182515938,"215303/20878/20319/13175/269582/18817/12534/83984/11606/52033/22137",11
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","6/404","110/28905",0.00454548932266944,0.0393212208876705,0.030011182515938,"72080/20319/12391/11606/18053/54612",6
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","6/404","110/28905",0.00454548932266944,0.0393212208876705,0.030011182515938,"17395/13806/78688/12759/29813/433182",6
"GO:0009154","GO:0009154","purine ribonucleotide catabolic process","7/404","146/28905",0.0045641966575707,0.0393881394247087,0.0300622568311147,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","8/404","185/28905",0.00466141294942813,0.0401306294686978,0.030628948396722,"20319/12391/78388/18817/11606/54612/14869/225884",8
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","10/404","268/28905",0.00470840282960511,0.0404381965509147,0.0308636931892775,"19703/13806/14433/233038/12833/100039229/15366/433182/11474/56327",10
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","9/404","226/28905",0.00473506051732969,0.0404846392696468,0.0308991397211232,"332579/24047/100689/23960/12759/83433/18038/14869/225884",9
"GO:0010821","GO:0010821","regulation of mitochondrion organization","7/404","147/28905",0.0047363644827999,0.0404846392696468,0.0308991397211232,"17395/20878/16905/78688/380705/22654/83433",7
"GO:0055013","GO:0055013","cardiac muscle cell development","6/404","111/28905",0.00474998998708533,0.0405046652105376,0.0309144241439758,"16905/12391/11606/17888/17880/74116",6
"GO:0016525","GO:0016525","negative regulation of angiogenesis","6/404","112/28905",0.00496117690109444,0.0422052726894053,0.0322123808270113,"269120/11602/100952/11606/20317/18053",6
"GO:0006260","GO:0006260","DNA replication","10/404","271/28905",0.00508433804639716,0.0431420584565567,0.0329273649501296,"17215/12428/18973/12534/67177/17218/22036/332110/110749/214901",10
"GO:0034341","GO:0034341","response to type II interferon","7/404","149/28905",0.00509532946673538,0.0431420584565567,0.0329273649501296,"227753/24047/14433/13144/100039229/20304/100042025",7
"GO:2000241","GO:2000241","regulation of reproductive process","9/404","230/28905",0.0052994256096375,0.0447343845314026,0.0341426778874772,"12316/19215/20878/107995/192199/22137/20317/332110/12532",9
"GO:1901379","GO:1901379","regulation of potassium ion transmembrane transport","5/404","80/28905",0.00530831415330849,0.0447343845314026,0.0341426778874772,"66240/12391/75607/83433/30948",5
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","6/404","114/28905",0.00540411621041637,0.0453289186808289,0.0345964448984599,"14268/332579/14433/100039229/20304/100042025",6
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","6/404","114/28905",0.00540411621041637,0.0453289186808289,0.0345964448984599,"269120/11602/100952/11606/20317/18053",6
"GO:0071478","GO:0071478","cellular response to radiation","8/404","190/28905",0.00545865727861816,0.0456796727977604,0.0348641513832488,"17395/20319/107976/17390/52033/12955/76293/20877",8
"GO:0007064","GO:0007064","mitotic sister chromatid cohesion","3/404","26/28905",0.00555031540999062,0.0462311654799682,0.0352850678036526,"12235/107995/67849",3
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate","3/404","26/28905",0.00555031540999062,0.0462311654799682,0.0352850678036526,"13806/14433/433182",3
"GO:0009612","GO:0009612","response to mechanical stimulus","8/404","191/28905",0.00562987080555741,0.0467290471277442,0.0356650666100332,"98660/17242/227753/12391/12833/17390/12842/110308",8
"GO:1901343","GO:1901343","negative regulation of vasculature development","6/404","115/28905",0.00563612184019867,0.0467290471277442,0.0356650666100332,"269120/11602/100952/11606/20317/18053",6
"GO:0009259","GO:0009259","ribonucleotide metabolic process","14/404","460/28905",0.0057045230956126,0.0471871841319106,0.0360147310644666,"67273/98660/13806/64059/14433/12833/100039229/17888/140781/11951/83433/433182/11474/56327",14
"GO:1904064","GO:1904064","positive regulation of cation transmembrane transport","7/404","153/28905",0.00587413902626679,0.0483914594865999,0.0369338715858729,"12372/16819/66240/56188/118454/75607/83433",7
"GO:0010611","GO:0010611","regulation of cardiac muscle hypertrophy","5/404","82/28905",0.0058905481324914,0.0483914594865999,0.0369338715858729,"227753/16905/12391/11606/74116",5
"GO:1903578","GO:1903578","regulation of ATP metabolic process","5/404","82/28905",0.0058905481324914,0.0483914594865999,0.0369338715858729,"13806/83433/433182/11474/56327",5
"GO:0016055","GO:0016055","Wnt signaling pathway","14/404","462/28905",0.00591858352912263,0.0485107645423521,0.0370249289264749,"17926/12316/17242/20319/192199/242939/629378/21804/12833/13144/67020/12842/75607/54612",14
"GO:0031146","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","4/404","52/28905",0.00600045044453486,0.0490697428152167,0.0374515585832016,"233038/234684/74165/12449",4
"GO:0198738","GO:0198738","cell-cell signaling by wnt","14/404","464/28905",0.00613904634401282,0.0498579554323405,0.0380531470430677,"17926/12316/17242/20319/192199/242939/629378/21804/12833/13144/67020/12842/75607/54612",14
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","8/404","194/28905",0.00616812952856539,0.0498579554323405,0.0380531470430677,"17395/12267/17390/11606/12797/20304/58859/14869",8
"GO:0034508","GO:0034508","centromere complex assembly","3/404","27/28905",0.00618016439203107,0.0498579554323405,0.0380531470430677,"320394/218977/26886",3
"GO:0051873","GO:0051873","killing by host of symbiont cells","3/404","27/28905",0.00618016439203107,0.0498579554323405,0.0380531470430677,"14433/100039229/100042025",3
"GO:1900037","GO:1900037","regulation of cellular response to hypoxia","3/404","27/28905",0.00618016439203107,0.0498579554323405,0.0380531470430677,"13806/78688/433182",3
"GO:2000050","GO:2000050","regulation of non-canonical Wnt signaling pathway","3/404","27/28905",0.00618016439203107,0.0498579554323405,0.0380531470430677,"20319/192199/54612",3
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway","5/404","83/28905",0.00619789581391916,0.0498888923138336,0.038076759036185,"23960/74337/78688/22036/83433",5
